,curated_organism_name,accession,length,superkingdom_code,genus_code,species_code,superkingdom_name,genus_name,species_name,taxid,species_taxid,GCF_accession,GCF_accession_without_version,filename,num_contigs,info,refseq_organism_name,refseq_full_organism_name,bacsort_organism_name,bioproject,biosample,refseq_category,infraspecific_name,assembly_level,asm_name,submitter,ftp_path
1110,Klebsiella pneumoniae,Klebsiella_pneumoniae/0052.fna.gz,5239796,2,570,573,Bacteria,Klebsiella,Klebsiella pneumoniae,573,573,Klebsiella_pneumoniae/0052.fna.gz,Klebsiella_pneumoniae/0052.fna.gz,Klebsiella_pneumoniae/0052.fna.gz,1,,Klebsiella pneumoniae,Klebsiella pneumoniae,Klebsiella pneumoniae,,,,,,,,
1111,Klebsiella pneumoniae,Klebsiella_pneumoniae/0053.fna.gz,5694894,2,570,573,Bacteria,Klebsiella,Klebsiella pneumoniae,573,573,Klebsiella_pneumoniae/0053.fna.gz,Klebsiella_pneumoniae/0053.fna.gz,Klebsiella_pneumoniae/0053.fna.gz,1,,Klebsiella pneumoniae,Klebsiella pneumoniae,Klebsiella pneumoniae,,,,,,,,
1112,Klebsiella pneumoniae,Klebsiella_pneumoniae/0054.fna.gz,5821816,2,570,573,Bacteria,Klebsiella,Klebsiella pneumoniae,573,573,Klebsiella_pneumoniae/0054.fna.gz,Klebsiella_pneumoniae/0054.fna.gz,Klebsiella_pneumoniae/0054.fna.gz,1,,Klebsiella pneumoniae,Klebsiella pneumoniae,Klebsiella pneumoniae,,,,,,,,
1113,Klebsiella pneumoniae,Klebsiella_pneumoniae/0055.fna.gz,5525042,2,570,573,Bacteria,Klebsiella,Klebsiella pneumoniae,573,573,Klebsiella_pneumoniae/0055.fna.gz,Klebsiella_pneumoniae/0055.fna.gz,Klebsiella_pneumoniae/0055.fna.gz,1,,Klebsiella pneumoniae,Klebsiella pneumoniae,Klebsiella pneumoniae,,,,,,,,
1114,Klebsiella pneumoniae,Klebsiella_pneumoniae/0056.fna.gz,6068157,2,570,573,Bacteria,Klebsiella,Klebsiella pneumoniae,573,573,Klebsiella_pneumoniae/0056.fna.gz,Klebsiella_pneumoniae/0056.fna.gz,Klebsiella_pneumoniae/0056.fna.gz,1,,Klebsiella pneumoniae,Klebsiella pneumoniae,Klebsiella pneumoniae,,,,,,,,
1115,Klebsiella pneumoniae,Klebsiella_pneumoniae/0057.fna.gz,5431750,2,570,573,Bacteria,Klebsiella,Klebsiella pneumoniae,573,573,Klebsiella_pneumoniae/0057.fna.gz,Klebsiella_pneumoniae/0057.fna.gz,Klebsiella_pneumoniae/0057.fna.gz,1,,Klebsiella pneumoniae,Klebsiella pneumoniae,Klebsiella pneumoniae,,,,,,,,
1116,Klebsiella pneumoniae,Klebsiella_pneumoniae/0058.fna.gz,5658687,2,570,573,Bacteria,Klebsiella,Klebsiella pneumoniae,573,573,Klebsiella_pneumoniae/0058.fna.gz,Klebsiella_pneumoniae/0058.fna.gz,Klebsiella_pneumoniae/0058.fna.gz,1,,Klebsiella pneumoniae,Klebsiella pneumoniae,Klebsiella pneumoniae,,,,,,,,
1117,Klebsiella pneumoniae,Klebsiella_pneumoniae/0059.fna.gz,5695060,2,570,573,Bacteria,Klebsiella,Klebsiella pneumoniae,573,573,Klebsiella_pneumoniae/0059.fna.gz,Klebsiella_pneumoniae/0059.fna.gz,Klebsiella_pneumoniae/0059.fna.gz,1,,Klebsiella pneumoniae,Klebsiella pneumoniae,Klebsiella pneumoniae,,,,,,,,
1118,Klebsiella pneumoniae,Klebsiella_pneumoniae/0060.fna.gz,5838292,2,570,573,Bacteria,Klebsiella,Klebsiella pneumoniae,573,573,Klebsiella_pneumoniae/0060.fna.gz,Klebsiella_pneumoniae/0060.fna.gz,Klebsiella_pneumoniae/0060.fna.gz,1,,Klebsiella pneumoniae,Klebsiella pneumoniae,Klebsiella pneumoniae,,,,,,,,
1119,Klebsiella pneumoniae,Klebsiella_pneumoniae/0061.fna.gz,5655684,2,570,573,Bacteria,Klebsiella,Klebsiella pneumoniae,573,573,Klebsiella_pneumoniae/0061.fna.gz,Klebsiella_pneumoniae/0061.fna.gz,Klebsiella_pneumoniae/0061.fna.gz,1,,Klebsiella pneumoniae,Klebsiella pneumoniae,Klebsiella pneumoniae,,,,,,,,
1120,Klebsiella pneumoniae,Klebsiella_pneumoniae/0062.fna.gz,5121641,2,570,573,Bacteria,Klebsiella,Klebsiella pneumoniae,573,573,Klebsiella_pneumoniae/0062.fna.gz,Klebsiella_pneumoniae/0062.fna.gz,Klebsiella_pneumoniae/0062.fna.gz,1,,Klebsiella pneumoniae,Klebsiella pneumoniae,Klebsiella pneumoniae,,,,,,,,
1121,Klebsiella pneumoniae,Klebsiella_pneumoniae/0063.fna.gz,5495481,2,570,573,Bacteria,Klebsiella,Klebsiella pneumoniae,573,573,Klebsiella_pneumoniae/0063.fna.gz,Klebsiella_pneumoniae/0063.fna.gz,Klebsiella_pneumoniae/0063.fna.gz,1,,Klebsiella pneumoniae,Klebsiella pneumoniae,Klebsiella pneumoniae,,,,,,,,
1122,Klebsiella pneumoniae,Klebsiella_pneumoniae/0064.fna.gz,5381634,2,570,573,Bacteria,Klebsiella,Klebsiella pneumoniae,573,573,Klebsiella_pneumoniae/0064.fna.gz,Klebsiella_pneumoniae/0064.fna.gz,Klebsiella_pneumoniae/0064.fna.gz,1,,Klebsiella pneumoniae,Klebsiella pneumoniae,Klebsiella pneumoniae,,,,,,,,
1123,Klebsiella pneumoniae,Klebsiella_pneumoniae/0065.fna.gz,5445034,2,570,573,Bacteria,Klebsiella,Klebsiella pneumoniae,573,573,Klebsiella_pneumoniae/0065.fna.gz,Klebsiella_pneumoniae/0065.fna.gz,Klebsiella_pneumoniae/0065.fna.gz,1,,Klebsiella pneumoniae,Klebsiella pneumoniae,Klebsiella pneumoniae,,,,,,,,
1124,Klebsiella pneumoniae,Klebsiella_pneumoniae/0066.fna.gz,6209759,2,570,573,Bacteria,Klebsiella,Klebsiella pneumoniae,573,573,Klebsiella_pneumoniae/0066.fna.gz,Klebsiella_pneumoniae/0066.fna.gz,Klebsiella_pneumoniae/0066.fna.gz,1,,Klebsiella pneumoniae,Klebsiella pneumoniae,Klebsiella pneumoniae,,,,,,,,
1125,Klebsiella pneumoniae,Klebsiella_pneumoniae/0067.fna.gz,5456417,2,570,573,Bacteria,Klebsiella,Klebsiella pneumoniae,573,573,Klebsiella_pneumoniae/0067.fna.gz,Klebsiella_pneumoniae/0067.fna.gz,Klebsiella_pneumoniae/0067.fna.gz,1,,Klebsiella pneumoniae,Klebsiella pneumoniae,Klebsiella pneumoniae,,,,,,,,
1126,Klebsiella pneumoniae,Klebsiella_pneumoniae/0068.fna.gz,5245972,2,570,573,Bacteria,Klebsiella,Klebsiella pneumoniae,573,573,Klebsiella_pneumoniae/0068.fna.gz,Klebsiella_pneumoniae/0068.fna.gz,Klebsiella_pneumoniae/0068.fna.gz,1,,Klebsiella pneumoniae,Klebsiella pneumoniae,Klebsiella pneumoniae,,,,,,,,
1127,Klebsiella pneumoniae,Klebsiella_pneumoniae/0069.fna.gz,5739888,2,570,573,Bacteria,Klebsiella,Klebsiella pneumoniae,573,573,Klebsiella_pneumoniae/0069.fna.gz,Klebsiella_pneumoniae/0069.fna.gz,Klebsiella_pneumoniae/0069.fna.gz,1,,Klebsiella pneumoniae,Klebsiella pneumoniae,Klebsiella pneumoniae,,,,,,,,
1128,Klebsiella pneumoniae,Klebsiella_pneumoniae/0070.fna.gz,5340028,2,570,573,Bacteria,Klebsiella,Klebsiella pneumoniae,573,573,Klebsiella_pneumoniae/0070.fna.gz,Klebsiella_pneumoniae/0070.fna.gz,Klebsiella_pneumoniae/0070.fna.gz,1,,Klebsiella pneumoniae,Klebsiella pneumoniae,Klebsiella pneumoniae,,,,,,,,
1129,Klebsiella pneumoniae,Klebsiella_pneumoniae/0071.fna.gz,5432495,2,570,573,Bacteria,Klebsiella,Klebsiella pneumoniae,573,573,Klebsiella_pneumoniae/0071.fna.gz,Klebsiella_pneumoniae/0071.fna.gz,Klebsiella_pneumoniae/0071.fna.gz,1,,Klebsiella pneumoniae,Klebsiella pneumoniae,Klebsiella pneumoniae,,,,,,,,
1130,Klebsiella pneumoniae,Klebsiella_pneumoniae/0072.fna.gz,5959983,2,570,573,Bacteria,Klebsiella,Klebsiella pneumoniae,573,573,Klebsiella_pneumoniae/0072.fna.gz,Klebsiella_pneumoniae/0072.fna.gz,Klebsiella_pneumoniae/0072.fna.gz,1,,Klebsiella pneumoniae,Klebsiella pneumoniae,Klebsiella pneumoniae,,,,,,,,
1131,Klebsiella pneumoniae,Klebsiella_pneumoniae/0073.fna.gz,5683796,2,570,573,Bacteria,Klebsiella,Klebsiella pneumoniae,573,573,Klebsiella_pneumoniae/0073.fna.gz,Klebsiella_pneumoniae/0073.fna.gz,Klebsiella_pneumoniae/0073.fna.gz,1,,Klebsiella pneumoniae,Klebsiella pneumoniae,Klebsiella pneumoniae,,,,,,,,
1132,Klebsiella pneumoniae,Klebsiella_pneumoniae/0074.fna.gz,5352253,2,570,573,Bacteria,Klebsiella,Klebsiella pneumoniae,573,573,Klebsiella_pneumoniae/0074.fna.gz,Klebsiella_pneumoniae/0074.fna.gz,Klebsiella_pneumoniae/0074.fna.gz,1,,Klebsiella pneumoniae,Klebsiella pneumoniae,Klebsiella pneumoniae,,,,,,,,
1133,Klebsiella pneumoniae,Klebsiella_pneumoniae/0075.fna.gz,5542027,2,570,573,Bacteria,Klebsiella,Klebsiella pneumoniae,573,573,Klebsiella_pneumoniae/0075.fna.gz,Klebsiella_pneumoniae/0075.fna.gz,Klebsiella_pneumoniae/0075.fna.gz,1,,Klebsiella pneumoniae,Klebsiella pneumoniae,Klebsiella pneumoniae,,,,,,,,
1134,Klebsiella pneumoniae,Klebsiella_pneumoniae/0076.fna.gz,5831422,2,570,573,Bacteria,Klebsiella,Klebsiella pneumoniae,573,573,Klebsiella_pneumoniae/0076.fna.gz,Klebsiella_pneumoniae/0076.fna.gz,Klebsiella_pneumoniae/0076.fna.gz,1,,Klebsiella pneumoniae,Klebsiella pneumoniae,Klebsiella pneumoniae,,,,,,,,
1135,Klebsiella pneumoniae,Klebsiella_pneumoniae/0077.fna.gz,5312206,2,570,573,Bacteria,Klebsiella,Klebsiella pneumoniae,573,573,Klebsiella_pneumoniae/0077.fna.gz,Klebsiella_pneumoniae/0077.fna.gz,Klebsiella_pneumoniae/0077.fna.gz,1,,Klebsiella pneumoniae,Klebsiella pneumoniae,Klebsiella pneumoniae,,,,,,,,
1136,Klebsiella pneumoniae,Klebsiella_pneumoniae/0078.fna.gz,5292407,2,570,573,Bacteria,Klebsiella,Klebsiella pneumoniae,573,573,Klebsiella_pneumoniae/0078.fna.gz,Klebsiella_pneumoniae/0078.fna.gz,Klebsiella_pneumoniae/0078.fna.gz,1,,Klebsiella pneumoniae,Klebsiella pneumoniae,Klebsiella pneumoniae,,,,,,,,
1137,Klebsiella pneumoniae,Klebsiella_pneumoniae/0079.fna.gz,5515353,2,570,573,Bacteria,Klebsiella,Klebsiella pneumoniae,573,573,Klebsiella_pneumoniae/0079.fna.gz,Klebsiella_pneumoniae/0079.fna.gz,Klebsiella_pneumoniae/0079.fna.gz,1,,Klebsiella pneumoniae,Klebsiella pneumoniae,Klebsiella pneumoniae,,,,,,,,
1138,Klebsiella pneumoniae,Klebsiella_pneumoniae/0080.fna.gz,5982919,2,570,573,Bacteria,Klebsiella,Klebsiella pneumoniae,573,573,Klebsiella_pneumoniae/0080.fna.gz,Klebsiella_pneumoniae/0080.fna.gz,Klebsiella_pneumoniae/0080.fna.gz,1,,Klebsiella pneumoniae,Klebsiella pneumoniae,Klebsiella pneumoniae,,,,,,,,
1139,Klebsiella pneumoniae,Klebsiella_pneumoniae/0081.fna.gz,5734362,2,570,573,Bacteria,Klebsiella,Klebsiella pneumoniae,573,573,Klebsiella_pneumoniae/0081.fna.gz,Klebsiella_pneumoniae/0081.fna.gz,Klebsiella_pneumoniae/0081.fna.gz,1,,Klebsiella pneumoniae,Klebsiella pneumoniae,Klebsiella pneumoniae,,,,,,,,
1140,Klebsiella pneumoniae,Klebsiella_pneumoniae/0082.fna.gz,6088457,2,570,573,Bacteria,Klebsiella,Klebsiella pneumoniae,573,573,Klebsiella_pneumoniae/0082.fna.gz,Klebsiella_pneumoniae/0082.fna.gz,Klebsiella_pneumoniae/0082.fna.gz,1,,Klebsiella pneumoniae,Klebsiella pneumoniae,Klebsiella pneumoniae,,,,,,,,
1141,Klebsiella pneumoniae,Klebsiella_pneumoniae/0083.fna.gz,5093027,2,570,573,Bacteria,Klebsiella,Klebsiella pneumoniae,573,573,Klebsiella_pneumoniae/0083.fna.gz,Klebsiella_pneumoniae/0083.fna.gz,Klebsiella_pneumoniae/0083.fna.gz,1,,Klebsiella pneumoniae,Klebsiella pneumoniae,Klebsiella pneumoniae,,,,,,,,
1142,Klebsiella pneumoniae,Klebsiella_pneumoniae/0084.fna.gz,5245729,2,570,573,Bacteria,Klebsiella,Klebsiella pneumoniae,573,573,Klebsiella_pneumoniae/0084.fna.gz,Klebsiella_pneumoniae/0084.fna.gz,Klebsiella_pneumoniae/0084.fna.gz,1,,Klebsiella pneumoniae,Klebsiella pneumoniae,Klebsiella pneumoniae,,,,,,,,
1143,Klebsiella pneumoniae,Klebsiella_pneumoniae/0085.fna.gz,5053621,2,570,573,Bacteria,Klebsiella,Klebsiella pneumoniae,573,573,Klebsiella_pneumoniae/0085.fna.gz,Klebsiella_pneumoniae/0085.fna.gz,Klebsiella_pneumoniae/0085.fna.gz,1,,Klebsiella pneumoniae,Klebsiella pneumoniae,Klebsiella pneumoniae,,,,,,,,
1144,Klebsiella pneumoniae,Klebsiella_pneumoniae/0086.fna.gz,5546838,2,570,573,Bacteria,Klebsiella,Klebsiella pneumoniae,573,573,Klebsiella_pneumoniae/0086.fna.gz,Klebsiella_pneumoniae/0086.fna.gz,Klebsiella_pneumoniae/0086.fna.gz,1,,Klebsiella pneumoniae,Klebsiella pneumoniae,Klebsiella pneumoniae,,,,,,,,
1145,Klebsiella pneumoniae,Klebsiella_pneumoniae/0087.fna.gz,5593080,2,570,573,Bacteria,Klebsiella,Klebsiella pneumoniae,573,573,Klebsiella_pneumoniae/0087.fna.gz,Klebsiella_pneumoniae/0087.fna.gz,Klebsiella_pneumoniae/0087.fna.gz,1,,Klebsiella pneumoniae,Klebsiella pneumoniae,Klebsiella pneumoniae,,,,,,,,
1146,Klebsiella pneumoniae,Klebsiella_pneumoniae/0088.fna.gz,6132443,2,570,573,Bacteria,Klebsiella,Klebsiella pneumoniae,573,573,Klebsiella_pneumoniae/0088.fna.gz,Klebsiella_pneumoniae/0088.fna.gz,Klebsiella_pneumoniae/0088.fna.gz,1,,Klebsiella pneumoniae,Klebsiella pneumoniae,Klebsiella pneumoniae,,,,,,,,
1147,Klebsiella pneumoniae,Klebsiella_pneumoniae/0089.fna.gz,5580381,2,570,573,Bacteria,Klebsiella,Klebsiella pneumoniae,573,573,Klebsiella_pneumoniae/0089.fna.gz,Klebsiella_pneumoniae/0089.fna.gz,Klebsiella_pneumoniae/0089.fna.gz,1,,Klebsiella pneumoniae,Klebsiella pneumoniae,Klebsiella pneumoniae,,,,,,,,
1148,Klebsiella pneumoniae,Klebsiella_pneumoniae/0090.fna.gz,6008660,2,570,573,Bacteria,Klebsiella,Klebsiella pneumoniae,573,573,Klebsiella_pneumoniae/0090.fna.gz,Klebsiella_pneumoniae/0090.fna.gz,Klebsiella_pneumoniae/0090.fna.gz,1,,Klebsiella pneumoniae,Klebsiella pneumoniae,Klebsiella pneumoniae,,,,,,,,
1149,Klebsiella pneumoniae,Klebsiella_pneumoniae/0091.fna.gz,5374834,2,570,573,Bacteria,Klebsiella,Klebsiella pneumoniae,573,573,Klebsiella_pneumoniae/0091.fna.gz,Klebsiella_pneumoniae/0091.fna.gz,Klebsiella_pneumoniae/0091.fna.gz,1,,Klebsiella pneumoniae,Klebsiella pneumoniae,Klebsiella pneumoniae,,,,,,,,
1150,Klebsiella pneumoniae,Klebsiella_pneumoniae/0092.fna.gz,5420754,2,570,573,Bacteria,Klebsiella,Klebsiella pneumoniae,573,573,Klebsiella_pneumoniae/0092.fna.gz,Klebsiella_pneumoniae/0092.fna.gz,Klebsiella_pneumoniae/0092.fna.gz,1,,Klebsiella pneumoniae,Klebsiella pneumoniae,Klebsiella pneumoniae,,,,,,,,
1151,Klebsiella pneumoniae,Klebsiella_pneumoniae/0093.fna.gz,5520596,2,570,573,Bacteria,Klebsiella,Klebsiella pneumoniae,573,573,Klebsiella_pneumoniae/0093.fna.gz,Klebsiella_pneumoniae/0093.fna.gz,Klebsiella_pneumoniae/0093.fna.gz,1,,Klebsiella pneumoniae,Klebsiella pneumoniae,Klebsiella pneumoniae,,,,,,,,
1152,Klebsiella pneumoniae,Klebsiella_pneumoniae/0094.fna.gz,5858158,2,570,573,Bacteria,Klebsiella,Klebsiella pneumoniae,573,573,Klebsiella_pneumoniae/0094.fna.gz,Klebsiella_pneumoniae/0094.fna.gz,Klebsiella_pneumoniae/0094.fna.gz,1,,Klebsiella pneumoniae,Klebsiella pneumoniae,Klebsiella pneumoniae,,,,,,,,
1153,Klebsiella pneumoniae,Klebsiella_pneumoniae/0095.fna.gz,5490954,2,570,573,Bacteria,Klebsiella,Klebsiella pneumoniae,573,573,Klebsiella_pneumoniae/0095.fna.gz,Klebsiella_pneumoniae/0095.fna.gz,Klebsiella_pneumoniae/0095.fna.gz,1,,Klebsiella pneumoniae,Klebsiella pneumoniae,Klebsiella pneumoniae,,,,,,,,
1154,Klebsiella pneumoniae,Klebsiella_pneumoniae/0096.fna.gz,5386963,2,570,573,Bacteria,Klebsiella,Klebsiella pneumoniae,573,573,Klebsiella_pneumoniae/0096.fna.gz,Klebsiella_pneumoniae/0096.fna.gz,Klebsiella_pneumoniae/0096.fna.gz,1,,Klebsiella pneumoniae,Klebsiella pneumoniae,Klebsiella pneumoniae,,,,,,,,
1155,Klebsiella pneumoniae,Klebsiella_pneumoniae/0097.fna.gz,5423972,2,570,573,Bacteria,Klebsiella,Klebsiella pneumoniae,573,573,Klebsiella_pneumoniae/0097.fna.gz,Klebsiella_pneumoniae/0097.fna.gz,Klebsiella_pneumoniae/0097.fna.gz,1,,Klebsiella pneumoniae,Klebsiella pneumoniae,Klebsiella pneumoniae,,,,,,,,
1156,Klebsiella pneumoniae,Klebsiella_pneumoniae/0098.fna.gz,5406195,2,570,573,Bacteria,Klebsiella,Klebsiella pneumoniae,573,573,Klebsiella_pneumoniae/0098.fna.gz,Klebsiella_pneumoniae/0098.fna.gz,Klebsiella_pneumoniae/0098.fna.gz,1,,Klebsiella pneumoniae,Klebsiella pneumoniae,Klebsiella pneumoniae,,,,,,,,
1157,Klebsiella pneumoniae,Klebsiella_pneumoniae/0099.fna.gz,5432228,2,570,573,Bacteria,Klebsiella,Klebsiella pneumoniae,573,573,Klebsiella_pneumoniae/0099.fna.gz,Klebsiella_pneumoniae/0099.fna.gz,Klebsiella_pneumoniae/0099.fna.gz,1,,Klebsiella pneumoniae,Klebsiella pneumoniae,Klebsiella pneumoniae,,,,,,,,
1158,Klebsiella pneumoniae,Klebsiella_pneumoniae/0100.fna.gz,5462316,2,570,573,Bacteria,Klebsiella,Klebsiella pneumoniae,573,573,Klebsiella_pneumoniae/0100.fna.gz,Klebsiella_pneumoniae/0100.fna.gz,Klebsiella_pneumoniae/0100.fna.gz,1,,Klebsiella pneumoniae,Klebsiella pneumoniae,Klebsiella pneumoniae,,,,,,,,
1159,Klebsiella pneumoniae,Klebsiella_pneumoniae/0101.fna.gz,5731536,2,570,573,Bacteria,Klebsiella,Klebsiella pneumoniae,573,573,Klebsiella_pneumoniae/0101.fna.gz,Klebsiella_pneumoniae/0101.fna.gz,Klebsiella_pneumoniae/0101.fna.gz,1,,Klebsiella pneumoniae,Klebsiella pneumoniae,Klebsiella pneumoniae,,,,,,,,
1160,Klebsiella pneumoniae,Klebsiella_pneumoniae/0102.fna.gz,5509648,2,570,573,Bacteria,Klebsiella,Klebsiella pneumoniae,573,573,Klebsiella_pneumoniae/0102.fna.gz,Klebsiella_pneumoniae/0102.fna.gz,Klebsiella_pneumoniae/0102.fna.gz,1,,Klebsiella pneumoniae,Klebsiella pneumoniae,Klebsiella pneumoniae,,,,,,,,
1161,Klebsiella pneumoniae,Klebsiella_pneumoniae/0103.fna.gz,5520844,2,570,573,Bacteria,Klebsiella,Klebsiella pneumoniae,573,573,Klebsiella_pneumoniae/0103.fna.gz,Klebsiella_pneumoniae/0103.fna.gz,Klebsiella_pneumoniae/0103.fna.gz,1,,Klebsiella pneumoniae,Klebsiella pneumoniae,Klebsiella pneumoniae,,,,,,,,
1162,Klebsiella pneumoniae,Klebsiella_pneumoniae/0104.fna.gz,5693271,2,570,573,Bacteria,Klebsiella,Klebsiella pneumoniae,573,573,Klebsiella_pneumoniae/0104.fna.gz,Klebsiella_pneumoniae/0104.fna.gz,Klebsiella_pneumoniae/0104.fna.gz,1,,Klebsiella pneumoniae,Klebsiella pneumoniae,Klebsiella pneumoniae,,,,,,,,
1163,Klebsiella pneumoniae,Klebsiella_pneumoniae/0105.fna.gz,5502155,2,570,573,Bacteria,Klebsiella,Klebsiella pneumoniae,573,573,Klebsiella_pneumoniae/0105.fna.gz,Klebsiella_pneumoniae/0105.fna.gz,Klebsiella_pneumoniae/0105.fna.gz,1,,Klebsiella pneumoniae,Klebsiella pneumoniae,Klebsiella pneumoniae,,,,,,,,
1164,Klebsiella pneumoniae,Klebsiella_pneumoniae/0106.fna.gz,5569476,2,570,573,Bacteria,Klebsiella,Klebsiella pneumoniae,573,573,Klebsiella_pneumoniae/0106.fna.gz,Klebsiella_pneumoniae/0106.fna.gz,Klebsiella_pneumoniae/0106.fna.gz,1,,Klebsiella pneumoniae,Klebsiella pneumoniae,Klebsiella pneumoniae,,,,,,,,
1165,Klebsiella pneumoniae,Klebsiella_pneumoniae/0107.fna.gz,5329423,2,570,573,Bacteria,Klebsiella,Klebsiella pneumoniae,573,573,Klebsiella_pneumoniae/0107.fna.gz,Klebsiella_pneumoniae/0107.fna.gz,Klebsiella_pneumoniae/0107.fna.gz,1,,Klebsiella pneumoniae,Klebsiella pneumoniae,Klebsiella pneumoniae,,,,,,,,
1166,Klebsiella pneumoniae,Klebsiella_pneumoniae/0108.fna.gz,5185092,2,570,573,Bacteria,Klebsiella,Klebsiella pneumoniae,573,573,Klebsiella_pneumoniae/0108.fna.gz,Klebsiella_pneumoniae/0108.fna.gz,Klebsiella_pneumoniae/0108.fna.gz,1,,Klebsiella pneumoniae,Klebsiella pneumoniae,Klebsiella pneumoniae,,,,,,,,
1167,Klebsiella pneumoniae,Klebsiella_pneumoniae/0109.fna.gz,5582596,2,570,573,Bacteria,Klebsiella,Klebsiella pneumoniae,573,573,Klebsiella_pneumoniae/0109.fna.gz,Klebsiella_pneumoniae/0109.fna.gz,Klebsiella_pneumoniae/0109.fna.gz,1,,Klebsiella pneumoniae,Klebsiella pneumoniae,Klebsiella pneumoniae,,,,,,,,
1168,Klebsiella pneumoniae,Klebsiella_pneumoniae/0110.fna.gz,5312023,2,570,573,Bacteria,Klebsiella,Klebsiella pneumoniae,573,573,Klebsiella_pneumoniae/0110.fna.gz,Klebsiella_pneumoniae/0110.fna.gz,Klebsiella_pneumoniae/0110.fna.gz,1,,Klebsiella pneumoniae,Klebsiella pneumoniae,Klebsiella pneumoniae,,,,,,,,
1169,Klebsiella pneumoniae,Klebsiella_pneumoniae/0111.fna.gz,5648826,2,570,573,Bacteria,Klebsiella,Klebsiella pneumoniae,573,573,Klebsiella_pneumoniae/0111.fna.gz,Klebsiella_pneumoniae/0111.fna.gz,Klebsiella_pneumoniae/0111.fna.gz,1,,Klebsiella pneumoniae,Klebsiella pneumoniae,Klebsiella pneumoniae,,,,,,,,
1170,Klebsiella pneumoniae,Klebsiella_pneumoniae/0112.fna.gz,5874698,2,570,573,Bacteria,Klebsiella,Klebsiella pneumoniae,573,573,Klebsiella_pneumoniae/0112.fna.gz,Klebsiella_pneumoniae/0112.fna.gz,Klebsiella_pneumoniae/0112.fna.gz,1,,Klebsiella pneumoniae,Klebsiella pneumoniae,Klebsiella pneumoniae,,,,,,,,
1171,Klebsiella pneumoniae,Klebsiella_pneumoniae/0113.fna.gz,5437267,2,570,573,Bacteria,Klebsiella,Klebsiella pneumoniae,573,573,Klebsiella_pneumoniae/0113.fna.gz,Klebsiella_pneumoniae/0113.fna.gz,Klebsiella_pneumoniae/0113.fna.gz,1,,Klebsiella pneumoniae,Klebsiella pneumoniae,Klebsiella pneumoniae,,,,,,,,
1172,Klebsiella pneumoniae,Klebsiella_pneumoniae/0114.fna.gz,5543559,2,570,573,Bacteria,Klebsiella,Klebsiella pneumoniae,573,573,Klebsiella_pneumoniae/0114.fna.gz,Klebsiella_pneumoniae/0114.fna.gz,Klebsiella_pneumoniae/0114.fna.gz,1,,Klebsiella pneumoniae,Klebsiella pneumoniae,Klebsiella pneumoniae,,,,,,,,
1173,Klebsiella pneumoniae,Klebsiella_pneumoniae/0115.fna.gz,5700394,2,570,573,Bacteria,Klebsiella,Klebsiella pneumoniae,573,573,Klebsiella_pneumoniae/0115.fna.gz,Klebsiella_pneumoniae/0115.fna.gz,Klebsiella_pneumoniae/0115.fna.gz,1,,Klebsiella pneumoniae,Klebsiella pneumoniae,Klebsiella pneumoniae,,,,,,,,
1174,Klebsiella pneumoniae,Klebsiella_pneumoniae/0116.fna.gz,5330318,2,570,573,Bacteria,Klebsiella,Klebsiella pneumoniae,573,573,Klebsiella_pneumoniae/0116.fna.gz,Klebsiella_pneumoniae/0116.fna.gz,Klebsiella_pneumoniae/0116.fna.gz,1,,Klebsiella pneumoniae,Klebsiella pneumoniae,Klebsiella pneumoniae,,,,,,,,
1175,Klebsiella pneumoniae,Klebsiella_pneumoniae/0117.fna.gz,5685492,2,570,573,Bacteria,Klebsiella,Klebsiella pneumoniae,573,573,Klebsiella_pneumoniae/0117.fna.gz,Klebsiella_pneumoniae/0117.fna.gz,Klebsiella_pneumoniae/0117.fna.gz,1,,Klebsiella pneumoniae,Klebsiella pneumoniae,Klebsiella pneumoniae,,,,,,,,
1176,Klebsiella pneumoniae,Klebsiella_pneumoniae/0118.fna.gz,5668371,2,570,573,Bacteria,Klebsiella,Klebsiella pneumoniae,573,573,Klebsiella_pneumoniae/0118.fna.gz,Klebsiella_pneumoniae/0118.fna.gz,Klebsiella_pneumoniae/0118.fna.gz,1,,Klebsiella pneumoniae,Klebsiella pneumoniae,Klebsiella pneumoniae,,,,,,,,
1177,Klebsiella pneumoniae,Klebsiella_pneumoniae/0119.fna.gz,5535215,2,570,573,Bacteria,Klebsiella,Klebsiella pneumoniae,573,573,Klebsiella_pneumoniae/0119.fna.gz,Klebsiella_pneumoniae/0119.fna.gz,Klebsiella_pneumoniae/0119.fna.gz,1,,Klebsiella pneumoniae,Klebsiella pneumoniae,Klebsiella pneumoniae,,,,,,,,
1178,Klebsiella pneumoniae,Klebsiella_pneumoniae/0120.fna.gz,5310466,2,570,573,Bacteria,Klebsiella,Klebsiella pneumoniae,573,573,Klebsiella_pneumoniae/0120.fna.gz,Klebsiella_pneumoniae/0120.fna.gz,Klebsiella_pneumoniae/0120.fna.gz,1,,Klebsiella pneumoniae,Klebsiella pneumoniae,Klebsiella pneumoniae,,,,,,,,
